Ticker,Company,CIK,Rating Score,Net Income,Revenue,Total Assets,Total Liabilities
RCL,ROYAL CARIBBEAN CRUISES LTD,0000884887,80,4268000000.0,2332301000.0,41619000000.0,31374000000.0
NSC,NORFOLK SOUTHERN CORP,0000702165,80,2873000000.0,2669000000.0,45236000000.0,29689000000.0
DTST,Data Storage Corp,0001419951,80,523214.0,1382929.0,43022474.0,2337011.0
BABB,"BAB, INC.",0001123596,80,559044.0,2173331.0,4780596.0,1316144.0
JTAI,Jet.AI Inc.,0001861622,80,4589474.0,9177767.0,25684076.0,3709069.0
RDN,RADIAN GROUP INC,0000890926,80,154843000.0,300512000.0,8122397000.0,3340883000.0
WAY,Waystar Holding Corp.,0001990354,80,112089000.0,1099278000.0,5785100000.0,1906274000.0
TREX,TREX CO INC,0001069878,80,190415000.0,1174267000.0,1453441000.0,419177000.0
EPR,EPR PROPERTIES,0001045450,80,274936000.0,718357000.0,5699762000.0,3370591000.0
DAVE,Dave Inc./DE,0001841408,80,195865000.0,554182000.0,487418000.0,134691000.0
BNL,"Broadstone Net Lease, Inc.",0001424182,80,96495000.0,454138000.0,5717267000.0,2683806000.0
ONC,BeOne Medicines Ltd.,0001651308,80,286933000.0,18174000.0,8188573000.0,3827379000.0
HSY,HERSHEY CO,0000047111,80,883259000.0,2185244000.0,13741297000.0,9104547000.0
CRK,COMSTOCK RESOURCES INC,0000023194,80,395611000.0,555231000.0,7007062000.0,4044159000.0
CNS,"COHEN & STEERS, INC.",0001284812,80,153217000.0,116460000.0,876694000.0,242846000.0
CALM,CAL-MAINE FOODS INC,0000016160,80,316682000.0,2911632000.0,3107570000.0,467038000.0
APLE,"Apple Hospitality REIT, Inc.",0001418121,80,175364000.0,1238622000.0,4902178000.0,1753583000.0
JOE,ST JOE Co,0000745308,80,115627000.0,513246000.0,1518426000.0,742801000.0
QTWO,"Q2 Holdings, Inc.",0001410384,80,52008000.0,51703000.0,1276277000.0,614466000.0
LOPE,"Grand Canyon Education, Inc.",0001434588,80,216170000.0,162443000.0,992305000.0,245372000.0
ACLS,AXCELIS TECHNOLOGIES INC,0001113232,80,120238000.0,839048000.0,1361351000.0,326674000.0
VMC,Vulcan Materials CO,0001396009,80,1076700000.0,7781900000.0,16700400000.0,8151500000.0
UNG,"United States Natural Gas Fund, LP",0001376227,80,3703605.0,5373309.0,579489846.0,28849518.0
BSCL,"BILI Social International, Inc.",0001109262,80,1059288.0,1916320.0,1581923.0,462856.0
MXC,MEXCO ENERGY CORP,0000066418,80,1305722.0,2705235.0,21692463.0,1705644.0
ESP,ESPEY MFG & ELECTRONICS CORP,0000033533,80,2931651.0,9596194.0,79116564.0,28267564.0
HLX,HELIX ENERGY SOLUTIONS GROUP INC,0000866829,80,30827000.0,226837000.0,2615904000.0,1035992000.0
ITT,ITT INC.,0000216228,80,488000000.0,3938500000.0,6310400000.0,2219100000.0
DCI,DONALDSON Co INC,0000029644,80,367000000.0,726900000.0,2977200000.0,1523700000.0
MSM,MSC INDUSTRIAL DIRECT CO INC,0001003078,80,199328000.0,842670000.0,2462064000.0,1065562000.0
TT,Trane Technologies plc,0001466258,80,2918600000.0,14782000000.0,21420700000.0,12819800000.0
MCO,MOODYS CORP /DE/,0001059556,80,2459000000.0,1165500000.0,15830000000.0,11625000000.0
SBRA,"Sabra Health Care REIT, Inc.",0001492298,80,155609000.0,774632000.0,5493396000.0,2669608000.0
GNTX,GENTEX CORP,0000355811,80,384841367.0,2534268965.0,2928592834.0,437660897.0
GHC,Graham Holdings Co,0000104889,80,292291000.0,763478000.0,8395713000.0,3528562000.0
BOOT,"Boot Barn Holdings, Inc.",0001610250,80,225880000.0,192755000.0,2450075000.0,1131419000.0
FHI,"FEDERATED HERMES, INC.",0001056288,80,403299000.0,278312000.0,2229337000.0,965860000.0
ICE,"Intercontinental Exchange, Inc.",0001571949,80,3315000000.0,5843000000.0,136887000000.0,107896000000.0
BRK-A,BERKSHIRE HATHAWAY INC,0001067983,80,66968000000.0,371444000000.0,1222176000000.0,502473000000.0
ALL-PH,ALLSTATE CORP,0000899051,80,10282000000.0,17345000000.0,119758000000.0,89169000000.0
LEN-B,LENNAR CORP /NEW/,0000920760,80,2078179000.0,34186934000.0,34430437000.0,12289828000.0
HWM,Howmet Aerospace Inc.,0000004281,80,1508000000.0,8252000000.0,11179000000.0,5826000000.0
HOOD,"Robinhood Markets, Inc.",0001783879,80,1883000000.0,4473000000.0,38137000000.0,28986000000.0
CSX,CSX CORP,0000277948,80,2889000000.0,2816000000.0,43682000000.0,30522000000.0
ACGL,ARCH CAPITAL GROUP LTD.,0000947484,80,4399000000.0,19929000000.0,79241000000.0,55035000000.0
PEGA,PEGASYSTEMS INC,0001013857,80,393437000.0,204355000.0,1631844000.0,844463000.0
WHD,"Cactus, Inc.",0001699136,80,166014000.0,1079051000.0,1871617000.0,438569000.0
CNX,CNX Resources Corp,0001070412,80,633162000.0,2239134000.0,9094446000.0,4757430000.0
KRG,KITE REALTY GROUP TRUST,0001286043,80,298663000.0,844365000.0,6664497000.0,3472723000.0
PIPR,PIPER SANDLER COMPANIES,0001230245,80,113968000.0,666992000.0,2592646000.0,1009853000.0
ACIW,"ACI WORLDWIDE, INC.",0000935036,80,226658000.0,1009780000.0,3104907000.0,1585829000.0
NOVT,NOVANTA INC,0001076930,80,53829000.0,521290000.0,1807106000.0,492819000.0
WAT,WATERS CORP /DE/,0001000697,80,642629000.0,932362000.0,5076550000.0,2515308000.0
AMCCF,Amcor plc,0001748790,80,1106000000.0,5082000000.0,37095000000.0,25294000000.0
TRTN-PA,Triton International Ltd,0001660734,80,474089000.0,95998000.0,11232868000.0,8295870000.0
LXP-PC,LXP Industrial Trust,0000910108,80,113160000.0,350228000.0,3537022000.0,1488644000.0
TALK,"Talkspace, Inc.",0001803901,80,7793000.0,27600000.0,134863000.0,17848000.0
CPTP,CAPITAL PROPERTIES INC /RI/,0000202947,80,2003000.0,4810000.0,9051000.0,1305000.0
ABNB,"Airbnb, Inc.",0001559720,80,2511000000.0,12241000000.0,22208000000.0,14009000000.0
MDT,Medtronic plc,0001613103,80,4801000000.0,36364000000.0,93028000000.0,42956000000.0
LNTH,"Lantheus Holdings, Inc.",0001521036,80,233559000.0,343374000.0,2227399000.0,1137602000.0
ORA,"ORMAT TECHNOLOGIES, INC.",0001296445,80,123898000.0,179382000.0,6246508000.0,3555232000.0
G,Genpact LTD,0001398659,80,552494000.0,601530000.0,5843267000.0,3293866000.0
RYN,RAYONIER INC,0000052827,80,474380000.0,484485000.0,3404653000.0,1684947000.0
DLB,"Dolby Laboratories, Inc.",0001308547,80,255018000.0,1281256000.0,3227760000.0,595814000.0
QLYS,"QUALYS, INC.",0001107843,80,198320000.0,94801000.0,1095081000.0,533928000.0
VAL,Valaris Ltd,0000314808,80,982800000.0,2369000000.0,5304800000.0,2133100000.0
MKTX,MARKETAXESS HOLDINGS INC,0001278021,80,246627000.0,397471000.0,1934886000.0,776627000.0
WM,WASTE MANAGEMENT INC,0000823768,80,2708000000.0,3652000000.0,45835000000.0,35844000000.0
FIXX,Q32 Bio Inc.,0001661998,80,29821000.0,53737000.0,61776000.0,19762000.0
EP-PC,"KINDER MORGAN, INC.",0001506307,80,3056000000.0,16937000000.0,72748000000.0,40299000000.0
FGRS,"Figure Technology Solutions, Inc.",0002064124,80,133858000.0,506865000.0,2317523000.0,1080325000.0
DFNSW,T3 Defense Inc.,0001787518,80,78549000.0,5913461.0,202386000.0,45186000.0
MPLXP,MPLX LP,0001552000,80,3928000000.0,12998000000.0,43005000000.0,28477000000.0
DAVEW,Dave Inc./DE,0001841408,80,195865000.0,554182000.0,487418000.0,134691000.0
TKR,TIMKEN CO,0000098362,80,288400000.0,80100000.0,6676800000.0,2902000000.0
ALKS,Alkermes plc.,0001520262,80,241664000.0,1475899000.0,2486993000.0,667698000.0
GME,GameStop Corp.,0001326380,80,418400000.0,3629900000.0,10388400000.0,4944000000.0
SSD,"Simpson Manufacturing Co., Inc.",0000920371,80,345083000.0,2332808000.0,3073626000.0,1038149000.0
STAG,"STAG Industrial, Inc.",0001479094,80,273519000.0,845184000.0,7208069000.0,3537040000.0
VCTR,"Victory Capital Holdings, Inc.",0001570827,80,330062000.0,218554000.0,4247850000.0,1823121000.0
CHE,CHEMED CORP,0000019584,80,265238000.0,2529978000.0,1538189000.0,558784000.0
ENS,EnerSys,0001289308,80,293557000.0,216125000.0,4003324000.0,2094452000.0
DXCM,DEXCOM INC,0001093557,80,836300000.0,221000000.0,6339900000.0,3593900000.0
MKC-V,MCCORMICK & CO INC,0000063754,80,789400000.0,6840300000.0,13200400000.0,7432300000.0
MLM,MARTIN MARIETTA MATERIALS INC,0000916076,80,279000000.0,1534000000.0,18711000000.0,8677000000.0
CBOE,"Cboe Global Markets, Inc.",0001374310,80,1100000000.0,2229100000.0,9305300000.0,4167000000.0
OWL,BLUE OWL CAPITAL INC.,0001823945,80,78833000.0,567754000.0,12467684000.0,6413485000.0
KNTK,Kinetik Holdings Inc.,0001692787,80,178260000.0,160617000.0,7095611000.0,4165229000.0
NNN,"NNN REIT, INC.",0000751364,80,389777000.0,926213000.0,9379355000.0,4971053000.0
IDCC,"InterDigital, Inc.",0001405495,80,406644000.0,75326000.0,2064290000.0,963170000.0
VICR,VICOR CORP,0000751978,80,118556000.0,452701000.0,785831000.0,74015000.0
PATH,"UiPath, Inc.",0001734722,80,282330000.0,1610572000.0,3179200000.0,1096613000.0
FR,FIRST INDUSTRIAL REALTY TRUST INC,0000921825,80,247443000.0,727076000.0,5688081000.0,2929151000.0
FIGR,"Figure Technology Solutions, Inc.",0002064124,80,133858000.0,506865000.0,2317523000.0,1080325000.0
ESTC,Elastic N.V.,0001707753,80,367766000.0,1739331000.0,3152676000.0,1876176000.0
EQIX,EQUINIX INC,0001101239,80,1350000000.0,1564115000.0,40141000000.0,25963000000.0
AATC,AUTOSCOPE TECHNOLOGIES CORP,0000943034,80,2295000.0,8500000.0,22367000.0,2573000.0
SFES,SAFEGUARD SCIENTIFICS INC,0000086115,80,110597000.0,34839000.0,22836000.0,2856000.0
TAIT,TAITRON COMPONENTS INC,0000942126,80,902000.0,4141000.0,17636000.0,2737000.0
WDLF,"Decentral Life, Inc.",0001281984,80,727386.0,220592.0,845666.0,252093.0
TRTN-PB,Triton International Ltd,0001660734,80,474089000.0,95998000.0,11232868000.0,8295870000.0
BEIGF,BeOne Medicines Ltd.,0001651308,80,286933000.0,18174000.0,8188573000.0,3827379000.0
TRTN-PG,Triton International Ltd,0001660734,80,474089000.0,95998000.0,11232868000.0,8295870000.0
TRTN-PF,Triton International Ltd,0001660734,80,474089000.0,95998000.0,11232868000.0,8295870000.0
TRTN-PE,Triton International Ltd,0001660734,80,474089000.0,95998000.0,11232868000.0,8295870000.0
TRTN-PD,Triton International Ltd,0001660734,80,474089000.0,95998000.0,11232868000.0,8295870000.0
TRTN-PC,Triton International Ltd,0001660734,80,474089000.0,95998000.0,11232868000.0,8295870000.0
EPR-PG,EPR PROPERTIES,0001045450,80,274936000.0,718357000.0,5699762000.0,3370591000.0
EPR-PE,EPR PROPERTIES,0001045450,80,274936000.0,718357000.0,5699762000.0,3370591000.0
EPR-PC,EPR PROPERTIES,0001045450,80,274936000.0,718357000.0,5699762000.0,3370591000.0
PNR,PENTAIR plc,0000077360,80,653800000.0,755200000.0,6868800000.0,2999600000.0
CGNX,COGNEX CORP,0000851205,80,114442000.0,994359000.0,2016555000.0,524654000.0
HSIC,HENRY SCHEIN INC,0001000228,80,398000000.0,3375202000.0,11215000000.0,6421000000.0
RRC,RANGE RESOURCES CORP,0000315852,80,658024000.0,3115515000.0,7421948000.0,3103267000.0
AMG,"AFFILIATED MANAGERS GROUP, INC.",0001004434,80,716600000.0,2074400000.0,9207400000.0,4785300000.0
ZTS,Zoetis Inc.,0001555280,80,2673000000.0,9467000000.0,15467000000.0,12136000000.0
COP,CONOCOPHILLIPS,0001163165,80,7988000000.0,58944000000.0,121939000000.0,57452000000.0
UBER,"Uber Technologies, Inc",0001543151,80,10053000000.0,52017000000.0,61802000000.0,33719000000.0
QCOM,QUALCOMM INC/DE,0000804328,80,5541000000.0,44284000000.0,50143000000.0,28937000000.0
AR,ANTERO RESOURCES Corp,0001433270,80,606722000.0,5275823000.0,13245407000.0,5529758000.0
CART,Maplebear Inc.,0001579091,80,447000000.0,3742000000.0,3687000000.0,974000000.0
AMKR,"AMKOR TECHNOLOGY, INC.",0001047127,80,373895000.0,1178464000.0,8136309000.0,3630022000.0
GMED,GLOBUS MEDICAL INC,0001237831,80,537868000.0,2938931000.0,5302761000.0,729511000.0
FDS,FACTSET RESEARCH SYSTEMS INC,0001013237,80,597040000.0,1435351000.0,4304272000.0,2117859000.0
